title	url_id	area	width	price	direction	number_of_bedrooms	number_of_toilets	furniture	legal	lat	lon	address	district	province
Tôi Cần Bán Nhà Phố Minh Khai 7T Nhà Mới Ô Tô Ngủ Trong Nhà Nhỉnh 24Tỷ	122833253	85 m²		24,295 tỷ		8 phòng	Nhiều hơn 6 phòng		Đã có sổ	20.996061	105.86194	Phố Minh Khai, Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
Bán nhà 8 tầng thang máy khuất duy tiến , nhà mới phù hợp kinh doanh	122834002	43 m²		16,8 tỷ		6 phòng			Đã có sổ	20.99512	105.8001	Đường Khuất Duy Tiến, Phường Thanh Xuân Bắc, Quận Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
💥GIẢM SỐC 1 TỶ -  MẶT NGÕ Ô TÔ TRÁNH KINH DOANH   💥	122836146	60 m²		17,49 tỷ		6 phòng			Đã có sổ	21.022366	105.8232	Đường La Thành, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
💥  SIÊU HIẾM - SIÊU VỊ TRÍ - MẶT PHỐ VỈA HÈ KINH DOANH  💥	122836944	44 m²		16,8 tỷ		3 phòng			Đã có sổ	21.00582	105.82244	Phố Thái Thịnh, Phường Ngã Tư Sở, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
Đẹp Miễn Chê- ô tô đỗ cửa 3,5Tx49m2 full nội thất- Gần chợ trung tâm	122836980	49 m²		3,5 tỷ		4 phòng			Đã có sổ	20.970484	105.72045	liên xã, Xã Đông La, Huyện Hoài Đức, Hà Nội	Hoài Đức	Hà Nội
Hào Nam, ô tô đỗ cửa, 3 thoáng, 10m ra phố, dân xây, TM, cho thuê 25tr	122837874	48 m²		7,8 tỷ		5 phòng			Đã có sổ	21.020054	105.82462	Hào Nam, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
Nhà mới 5tầng 3pn P. Xuân Đỗ giá tốt	122838107	32 m²		4,7 tỷ		3 phòng			Đã có sổ	21.010485	105.90943	Phố Xuân Đỗ, Phường Cự Khối, Quận Long Biên, Hà Nội	Long Biên	Hà Nội
60M Đội Cấn, 10 phòng ngủ, ô tô đỗ 10m	122838637	60 m²		15 tỷ		10 phòng			Đã có sổ	21.03509	105.82292	Phố Đội Cấn, Phường Đội Cấn, Quận Ba Đình, Hà Nội	Ba Đình	Hà Nội
Hot Hot Kim Mã ,nhà mới ,Thang Máy, lô góc ,15m oto, ,dt 40m2 7tầng.	122702655	40 m²		7,35 tỷ		5 phòng	6 phòng		Đã có sổ	21.033577	105.82253	Đường Kim Mã, Phường Kim Mã, Quận Ba Đình, Hà Nội	Ba Đình	Hà Nội
Shophouse liền kề 80,5 m2 mặt phố Nguyễn Mậu Tài	122704613	80.5 m²		23 tỷ	Tây Bắc	5 phòng			Đã có sổ	21.012438	105.94639	Phố Nguyễn Mậu Tài, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội	Gia Lâm	Hà Nội
Quá Ngon! La thành- Hào Nam, 40m^5T ngõ thông kdoanh, gần oto, đầu tư	122706181	40 m²		6,88 tỷ		6 phòng			Đã có sổ	21.02115	105.82598	Phố Hào Nam, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
Nhà dân xây khu đô thị mới vân canh dt 65m, 5 tầng, thang máy nhập kh	122706222	61 m²		11,9 tỷ		7 phòng			Đã có sổ	21.035702	105.73155	Đường Tỉnh 422B, Xã Vân Canh, Huyện Hoài Đức, Hà Nội	Hoài Đức	Hà Nội
NHÀ ĐẸP GIÁ RẺ KIM CHUNG	122840455	31 m²		4,25 tỷ		3 phòng	3 phòng		Đã có sổ	21.051794	105.70845	Ngõ 52 Đường Yên Vĩnh, Xã Kim Chung, Huyện Hoài Đức, Hà Nội	Hoài Đức	Hà Nội
HIẾM CÓ, TÂY SƠN, NHÀ MỚI, LÔ GÓC , NGÕ NÔNG, KHU DÂN TRÍ CAO ĐẲNG CẤP	122842641	35 m²		5,15 tỷ		3 phòng			Đã có sổ	21.010912	105.82522	Phố Tây Sơn, Phường Quang Trung, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
SIÊU HOT! THÁI THỊNH, NHÀ MỚI, 20M RA OTO, NGÕ THÔNG, NHÀ MỚI ĐẸP	122842691	46 m²		7,1 tỷ		4 phòng			Đã có sổ	21.010923	105.81802	Phố Thái Thịnh, Phường Thịnh Quang, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
Bán đất truc chính liên xã kinh doanh tại Hoà Lạc	122843333	100 m²	5 m	3 tỷ					Đã có sổ	20.991922	105.45953	Chợ Cò hoà lạc, Xã Yên Bình, Huyện Thạch Thất, Hà Nội	Thạch Thất	Hà Nội
Thịnh Quang, sát phố, ngõ thông khắp nơi, nhà mới, full đồ, 42m2*4T	122845571	42 m²		7 tỷ		4 phòng		Nội thất cao cấp	Đã có sổ	21.008366	105.81802	Thịnh Quang, Phường Thịnh Quang, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
Bán nhà Văn Quán, Hà Đông ô tô tránh đỗ gần DT80m2 giá nhỉnh 10 tỷ	122846573	80 m²		10,3 tỷ		4 phòng			Đã có sổ	20.978724	105.79603	Phố Văn Quán, Phường Văn Quán, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
Cam đoan không có căn thứ 2 trong phân khúc dưới 11 tỷ .( 55m2 5 tầng)	122848754	55 m²		10 tỷ		4 phòng			Đã có sổ	21.027252	105.82803	Ngõ 35 Cát Linh, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
Chủ bán nhà phố Hoàng Quốc Việt 65m2 MT 6m ô tô vào nhà nhỉnh 19 tỉ	122714901	65 m²		19,8 tỷ		4 phòng	4 phòng		Đã có sổ	21.046318	105.804955	Đường Hoàng Quốc Việt, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
BÁN ĐẤT TẶNG NHÀ – Yên Nội -Liên Mạc- MẶT NGÕ THÔNG, OTO ĐỖ CỬA .	122718364	80 m²		7,8 tỷ					Đã có sổ	21.086077	105.74844	Đường Yên Nội, Phường Liên Mạc, Quận Bắc Từ Liêm, Hà Nội	Bắc Từ Liêm	Hà Nội
Cần sang nhượng mảnh đất vị trí cực kỳ đẹp ôtô qua Đông Dư - Gia Lâm	122718780	34 m²	3.8 m	4,2 tỷ					Đã có sổ	20.993917	105.91313	Đường Bát Khối, Xã Đông Dư, Huyện Gia Lâm, Hà Nội	Gia Lâm	Hà Nội
Nhà Tây Tựu Bắc Từ Liêm. Trục chính kinh doanh	122719137	38 m²		8,9 tỷ		3 phòng		Nội thất cao cấp	Đã có sổ	21.080149	105.7311	Đường Tây Tựu, Phường Tây Tựu, Quận Bắc Từ Liêm, Hà Nội	Bắc Từ Liêm	Hà Nội
Bán nhà giáp Cầu Tó-Thanh Trì 40m2,thoáng đẹp,vài bước ra phố 3.5 tỷ	122720464	40 m²		3,5 tỷ		4 phòng	3 phòng		Đã có sổ	20.967976	105.80848	Cầu Tó, Xã Thanh Liệt, Huyện Thanh Trì, Hà Nội	Thanh Trì	Hà Nội
Siêu phẩm nhà mới hoàn thiện 5tầng trung tâm Q Long Biên.	122720505	35 m²		7,4 tỷ		3 phòng			Đã có sổ	21.030083	105.88076	Đường Bát Khối, Phường Long Biên, Quận Long Biên, Hà Nội	Long Biên	Hà Nội
BÁN CĂN NHÀ 52M TRỤC CHÍNH Ỷ LA - DƯƠNG NỘI TIỆM THUỐC KINH DOANH NGAY	122722061			10 tỷ	Tây Bắc			Nội thất đầy đủ	Đã có sổ	20.969004	105.75196	39, Phố Ỷ La, Phường Dương Nội, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
Nhà đẹp, thoáng 2 mặt, sổ đỏ 48m2; 9,3 tỷ gần hồ Công Viên Tuổi Trẻ	122722684	48 m²		9,3 tỷ		3 phòng	2 phòng		Đã có sổ	21.00898	105.86042	Đường Trần Khát Chân, Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
BÁN CĂN CCMN 5 TẦNG - 9 PHÒNG KK - 460 KHƯƠNG ĐÌNH - CHỈ 7.7 TỶ	122722885	40 m²		7,7 tỷ		9 phòng			Đã có sổ	20.992903	105.81389	Cầu Khương Đình, Phường Khương Đình, Quận Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
Nhà đẹp Tây Mỗ  ở luôn 50m2 4 tầng chỉ 5,x tỷ	122724793	50 m²		5,55 tỷ		5 phòng			Đã có sổ	21.018593	105.74433	Phố Miêu Nha, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
Bán nhà phố Khương Đình,Thanh Xuân,Ngõ ô tô,Kinh doanh,Dt:35m2*6T	122725153	35 m²		6,5 tỷ		4 phòng		Nội thất đầy đủ	Đã có sổ	20.986671	105.80995	Khương Đình, Phường Hạ Đình, Quận Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
Giá Ngon! Thái thinh gần oto, ngõ rộng thoáng, 46m^5T đẹp ở ngay	122726108	46 m²		8,456 tỷ		4 phòng			Đã có sổ	21.010923	105.81802	Phố Thái Thịnh, Phường Thịnh Quang, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
BÁN NHÀ KHU D, KĐT GELEXIMCO– 120M² – MẶT TIỀN 20M – GIÁ 25 TỶ	122727194	120 m²		25 tỷ		4 phòng			Đã có sổ	20.99527	105.735275	Đường Lê Trọng Tấn, Phường Dương Nội, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
Phố Kim Mã, nhà dân chắc chắn , ngõ 3 gác, 38m2x5 tầng, bán gấp!!	122727486	38 m²		6,3 tỷ		4 phòng			Đã có sổ	21.031124	105.81916	Phố Kim Mã, Phường Kim Mã, Quận Ba Đình, Hà Nội	Ba Đình	Hà Nội
Bán căn hộ bán căn hộ 102M Chung cư Nam Đô 609 Trương Định -	122730097			6,1 tỷ		3 phòng			Sổ hồng riêng	20.97938	105.84334	Đường Trương Định, Phường Giáp Bát, Hoàng Mai, Hà Nội, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
MỞ BÁN_CHUNG CƯ H1 MINH KHAI_TAM TRINH_LĨNH NAM_FULL ĐỒ	122733475			900 triệu		2 phòng			Sổ hồng riêng	20.979588	105.88912	Đường Lĩnh Nam, Phường Lĩnh Nam, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
Cực hiếm! Xã Đàn, thang máy xây mới, 50m ra ô tô, ngõ trước nhà 3m	122734273	46 m²		7,48 tỷ		3 phòng			Đã có sổ	21.015108	105.83857	Xã Đàn, Phường Trung Phụng, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
Bán Gấp!  Vip Cầu Giấy, 7 chỗ vào nhà, KD khủng, vị trí quá đẹp	122734835	90 m²		17,5 tỷ					Đã có sổ	21.007044	105.81023	Phố Hoàng Ngân, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
cần bán nhanh căn hộ 2ng+,2vs giá 3tỷ300tr diện tích70m2 tại VHOCP	122848864			3,3 tỷ		2 phòng			Sổ hồng riêng	21.02097	105.93817	Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội	Gia Lâm	Hà Nội
chính chủ cần bán căn hộ 3n+2vs diện tích 80m giá 3 tỷ 600tr tại VHOCB	122849138			3,6 tỷ		3 phòng			Sổ hồng riêng	21.02097	105.93817	Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội	Gia Lâm	Hà Nội
Chỉ với nhỉnh 3 tỷ có ngay nhà 4 tầng 45m 5pn oto con lùi cửa thoáng t	122737268	45 m²		3,35 tỷ		5 phòng			Đã có sổ	20.96579	105.70871	Độ Chàng, Xã Đại Thành, Huyện Quốc Oai, Hà Nội	Quốc Oai	Hà Nội
Hiếm hiếm! Thái Hà, dân xây 45m sổ, gần oto, full NT, giá đầu tư	122737318	45 m²		8,456 tỷ		5 phòng			Đã có sổ	21.00932	105.82418	Phố Thái Hà, Phường Trung Liệt, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
Bán gấp! Hoàng Cầu, xây mới, thang máy, 40m ra ô tô, ngõ thoáng	122738198	39 m²		8,3 tỷ		3 phòng			Đã có sổ	21.016205	105.8229	Phố Hoàng Cầu, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
*nhà đẹp phố Nguyễn Trãi,ngõ thông ,gần phố diện tích rộng giá lại mềm	122740750	41 m²		7,3 tỷ		4 phòng			Đã có sổ	20.997555	105.811806	Đường Nguyễn Trãi, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
Cực đẹp! Thịnh Quang, nhà mới koong, gần phố, gần ô tô, ba gác tránh..	122741326	35 m²		6,1 tỷ		3 phòng			Đã có sổ	21.004591	105.82036	Ngõ Thịnh Quang, Phường Thịnh Quang, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
🔥 🔥Phân Lô 68m2 ô Tô 7 chỗ Đường Thông Cty CPXD Thăng Long Kim Nỗ	122742654	68 m²		4,8 tỷ		1 phòng			Đã có sổ	21.137173	105.796745	Anh Dũng, Xã Kim Nỗ, Huyện Đông Anh, Hà Nội	Đông Anh	Hà Nội
BÁN CHUNG CƯ A1 LĨNH NAM_MINH KHAI_HOÀNG MAI_NỘI THẤT ĐẦY ĐỦ_VỀ Ở NGAY	122742885			900 triệu		2 phòng			Sổ hồng riêng	20.979588	105.88912	Đường Lĩnh Nam, Phường Lĩnh Nam, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
PHÂN LÔ - KINH DOANH - TRƯỚC NHÀ RỘNG 8M - GẦN PHỐ - Ở SƯỚNG	122849623	35 m²		6,9 tỷ		3 phòng	4 phòng		Đã có sổ	20.975115	105.85545	Bùi Huy Bích, Phường Thịnh Liệt, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
NHÀ ĐẸP, SỔ ĐỎ 37M2, MẶT TIỀN 5M; 6,72 TỶ	122742923	37 m²		6,72 tỷ		4 phòng	3 phòng		Đã có sổ	21.008707	105.86216	Đường Trần Khát Chân, Phường Thanh Lương, Quận Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
Khó tin! Hơn 6 tỷ có nhà mới thang máy Định Công-oto 10m-KD-36m*6T;4N	122849973	36 m²		6,6 tỷ		4 phòng			Đã có sổ	20.983276	105.83594	Phố Định Công, Phường Định Công, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
BÁN CHUNG CƯ E5 THANH NHÀN_VÕ THỊ SÁU_HAI BÀ TRƯNG_NỘI THẤT ĐẦY ĐỦ	122742930			905 triệu		2 phòng			Sổ hồng riêng	21.002972	105.85283	Phố Thanh Nhàn, Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
Bán Nhà Khương Đình Thanh Xuân, 46m2, 4T, 4 Ngủ, Ngõ Nông, Giá Đầu Tư	122850484	46 m²		7,7 tỷ		3 phòng	3 phòng		Đã có sổ	20.983088	105.8161	Phố Khương Đình, Phường Khương Đình, Quận Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
bán nhà Lê Thanh Nghị,cạnh trường Bách Khoa,29m giá nhỉnh 6 tỷ	122744617	29 m²		6,4 tỷ		4 phòng			Đã có sổ	21.004269	105.84591	Lê Thanh Nghị, Phường Bách Khoa, Quận Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
CẦN BÁN NHÀ VIỆT HƯNG LONG BIÊN HÀ NỘI.	122850697	30 m²		5,6 tỷ		3 phòng			Đã có sổ	21.055147	105.90521	Phố Việt Hưng, Phường Việt Hưng, Quận Long Biên, Hà Nội	Long Biên	Hà Nội
Có 102! Phố Hoàng Hoa Thám, lô góc, sát phố, full nội thất, ở ngay	122745319	45 m²		7,5 tỷ		3 phòng	4 phòng		Đã có sổ	21.042402	105.81636	Đường Hoàng Hoa Thám, Phường Liễu Giai, Quận Ba Đình, Hà Nội	Ba Đình	Hà Nội
Bán Nhà Định Công Thượng, Hoàng Mai 28m2,4T, Ngõ Nông, Gần Phố, Giá Rẻ	122851674	28 m²		4,28 tỷ		3 phòng	3 phòng		Đã có sổ	20.983112	105.821396	Phố Định Công Thượng, Phường Định Công, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
GÓC 2 MẶT THOÁNG - 7 TÂNG - KINH DOANH -  AEON MALL HÀ ĐÔNG	122746940	60 m²		20,8 tỷ		10 phòng			Đã có sổ	20.99527	105.735275	Đường Lê Trọng Tấn, Phường Dương Nội, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
Hơn 6tỷ có nhà mới Hoàng Mai-gần oto-Lô góc-46m*5T;MT4m;5N	122852566	44 m²		6,95 tỷ		5 phòng			Đã có sổ	20.983633	105.86334	Đường Hoàng Mai, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
NHÀ 5 TẦNG – VỈA HÈ – KINH DOANH – KĐT DƯƠNG NỘI, LÊ TRỌNG TẤN	122747172	50 m²		13,5 tỷ		4 phòng			Đã có sổ	20.99527	105.735275	Đường Lê Trọng Tấn, Phường Dương Nội, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
Lô góc Khương Trung, ngõ thông, 3 gác đỗ cửa, thiết kế hiện đại.	122853526	31 m²		6 tỷ		3 phòng			Đã có sổ	21.001364	105.818504	Phố Khương Trung, Phường Khương Trung, Quận Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
Cực hiếm! Tôn Đức Thắng, 2 thoáng, gần phố, ô tô đỗ cửa, ngõ rộng,	122747451	45 m²		10,8 tỷ		4 phòng			Đã có sổ	21.023514	105.83227	Phố Tôn Đức Thắng, Phường Hàng Bột, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
HOÀNG MAI - NGỌC HỒI - XÂY MỚI - 38M 5 TẦNG LÔ GÓC - NGÕ 3M SIÊU ĐẸP	122853776	38 m²		5 tỷ		4 phòng	4 phòng		Đã có sổ	20.960922	105.842224	Đường Ngọc Hồi, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
Gấp! Xuân Đỉnh - Ngoại Giao Đoàn, ngõ thông, gần oto, dân xây 35.7m*5T	122748783	35.7 m²		5,88 tỷ		3 phòng		Nội thất đầy đủ	Đã có sổ	21.07128	105.799255	Đường Xuân Đỉnh, Phường Xuân Tảo, Quận Bắc Từ Liêm, Hà Nội	Bắc Từ Liêm	Hà Nội
BÁN NHÀ TÔ HIỆU 45M THANG MÁY - KD - GARA TRONG NHÀ 12.5 TỶ	122858750	45 m²		12,5 tỷ		6 phòng			Đã có sổ	20.97092	105.78232	Đường Tô Hiệu, Phường Nguyễn Trãi, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
Còn *** 1 căn rẻ nhất Hà Nội, nhà 4 tầng vuông vắn, chỉ 2.4XT	122749394	32 m²		2,48 tỷ		4 phòng			Đã có sổ	20.948948	105.70284	quốc lộ 6, Xã Phụng Châu, Huyện Chương Mỹ, Hà Nội	Chương Mỹ	Hà Nội
YÊN LŨNG - AN KHÁNH - Ô TÔ GẦN - TIỆN ÍCH NGẬP TRÀN - CẦU GIẤY 15P	122859073	40 m²		4,2 tỷ		4 phòng			Đã có sổ	20.999472	105.72045	Yên Lũng, Xã An Khánh, Huyện Hoài Đức, Hà Nội	Hoài Đức	Hà Nội
Phạm Văn Đồng, oto đỗ, dân xây chắc chắn, ở luôn, an sinh tốt 37m*5T	122749675	37.3 m²		5,92 tỷ		3 phòng		Nội thất đầy đủ	Đã có sổ	21.072994	105.78578	Đường Phạm Văn Đồng, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội	Bắc Từ Liêm	Hà Nội
ít tiền nhất rồi_nhà lĩnh nam_ô tô_5 tầng_hơn 2 tỷ	122859798	22 m²		2 tỷ		2 phòng			Sổ chung / công chứng vi bằng	20.979588	105.88912	Đường Lĩnh Nam, Phường Lĩnh Nam, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
Nhà 4tầng rẻ nhất trong đê Đồng Mai-ngõ rộng-ô tô vào tận nơi-Chỉ 3.1T	122749882	40 m²		3,15 tỷ		3 phòng			Đã có sổ	20.934652	105.73533	Đường Cổ Bản - Nhân Sơn, Phường Đồng Mai, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
Cực hiếm - Bán nhà Yên Lãng, ngõ thông ô tô, kinh doanh sầm uất, 46m2	122860064	46 m²		9,8 tỷ		4 phòng	4 phòng		Đã có sổ	21.008863	105.81438	Phố Yên Lãng, Phường Láng Hạ, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
Nhà 4 tầng ngõ thông tứ phía, ô tô vào tận nơi-rẻ nhất Yên Nghĩa	122750194	32 m²		3,55 tỷ		3 phòng			Đã có sổ	20.944584	105.72161	Đường Yên Bình, Phường Yên Nghĩa, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
Bán chân đế S1.1201S18 gần sảnh, nhìn trục đường lớn	122862047			6,9 tỷ					Đã có sổ	21.02097	105.93817	Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội	Gia Lâm	Hà Nội
RẺ nhất Hoài ĐỰc - Nhà 4 tầng-Ngõ rộng- cách 50m ra đường ô tô tránh	122751225	41 m²		3,48 tỷ		4 phòng			Đã có sổ	21.005192	105.686966	Đường Đại lộ Thăng Long, Xã Song Phương, Huyện Hoài Đức, Hà Nội	Hoài Đức	Hà Nội
NHÀ ĐẸP-NGÕ NÔNG Ở LUÔN 37m2- 4 tầng full công năng 5p ra đường QL6	122862534	37 m²		3,5 tỷ		3 phòng	4 phòng		Đã có sổ	20.936249	105.726364	Cầu Mai Lĩnh, Phường Đồng Mai, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
Siêu phẩm Chính chủ bán nhà đẹp Định Công Thượng, Hoàng Mai	122752446	65 m²		10,3 tỷ		6 phòng			Đã có sổ	20.983112	105.821396	số 12 ngách 20 ngõ 247, Phố Định Công Thượng, Phường Định Công, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
Cần sang nhượng mảnh đất Tổ 4 P. Cự Khối giá tốt	122863893	36 m²	3.5 m	3,6 tỷ					Đã có sổ	21.003109	105.90296	Đường Xuân Khôi, Phường Cự Khối, Quận Long Biên, Hà Nội	Long Biên	Hà Nội
Bán tòa ccmn đường ô tô tránh Vân Canh, 11p khép kín,  thang máy, full	122755044	63 m²		13,7 tỷ		nhiều hơn 10 phòng			Đã có sổ	21.035702	105.73155	Đường Tỉnh 422B, Xã Vân Canh, Huyện Hoài Đức, Hà Nội	Hoài Đức	Hà Nội
Shophose Chân đế 2 tầng , Kinh doanh đỉnh	122864659			10,5 tỷ		2 phòng			Sổ hồng riêng	20.98307	105.76992	Kiến Hưng, Phường Vạn Phúc, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
Đắc địa! Ô Chợ Dừa, nhà đẹp, gần phố, gần ô tô, gần trường, ở sướng!	122758464	38 m²		5,7 tỷ		3 phòng			Đã có sổ	21.018747	105.82959	Phố Ô Chợ Dừa, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
HIẾM ĐỐNG ĐA, 4.8 Tỷ. GẦN ĐƯỜNG TÔN ĐỨC THẮNG, ĐẤT LÀNH.	122866008	31 m²		4,8 tỷ		4 phòng			Đã có sổ	21.021584	105.83501	Ngõ Văn Chương, Phường Văn Chương, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
CHỦ CẦN BÁN GẤP -  Ô TÔ VÀO NHÀ - DÂN XÂY - VŨ TÔNG PHAN - 50M	122759140	50 m²		9,45 tỷ		4 phòng			Đã có sổ	20.993923	105.81474	Phố Vũ Tông Phan, Phường Khương Trung, Quận Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
CĂN GÓC LIỀN KỀ 133M2 – THANH TOÁN 50% = 6.4 TỶ -CẠNH TRƯỜNG LIÊN CẤP	122759510	133 m²		6,5 tỷ		5 phòng			Đang chờ sổ	21.211374	105.717514	vành đai 4, Xã Thanh Lâm, Huyện Mê Linh, Hà Nội	Mê Linh	Hà Nội
NHÀ MỚI CẦU AM VẠN PHÚC HÀ ĐÔNG, 38M, 5T, MT4,4M, GIÁ 7,65 TỶ	122760719	38 m²	4.4 m	7,65 tỷ		3 phòng			Đã có sổ	20.978765	105.775085	PHỐ CẦU AM, Phường Vạn Phúc, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
Bán Nhà Phố Thạch Bàn, TT Quận Long Biên, Ngã 4 Cổ Linh,Chợ Thạch Bàn	122761214	54 m²		12,9 tỷ		3 phòng			Đã có sổ	21.025959	105.909584	thạch bàn, Phường Thạch Bàn, Quận Long Biên, Hà Nội	Long Biên	Hà Nội
Nhà 4tầng 3pn Phố Ẩm Thực P Thạch Cầu	122761681	30 m²		4,75 tỷ		4 phòng			Đã có sổ	21.029913	105.872086	Phố Phú Viên, Phường Long Biên, Quận Long Biên, Hà Nội	Long Biên	Hà Nội
BÁN NHÀ CẤP 4 PHỤNG CHÂU - ĐẠI HỌC SƯ PHẠM TDTT	122761993	180 m²	5 m	1,6 tỷ					Đang chờ sổ	20.985525	105.77733	Phụng châu, Xã Phụng Châu, Huyện Chương Mỹ, Hà Nội	Chương Mỹ	Hà Nội
BIỆT THỰ DƯƠNG NỘI - 290M² - 2 MẶT TIỀN - GIÁ CHỈ 133 TRIỆU/M²	122762098	290 m²		39 tỷ		6 phòng			Đã có sổ	20.979868	105.74392	an phú, Phường Dương Nội, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
Nhà Mới Lạc Long Quân, 56mx5t, Thang Máy,Ô tô 10M	122762274	56 m²		13 tỷ		6 phòng	5 phòng		Đã có sổ	21.053442	105.80895	Đường Lạc Long Quân, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Bán nhà ngõ 99 Định Công Hạ, gần ô tô, ngõ nông, 2 thoáng, 35m2*4T	122867779	35 m²		5 tỷ		4 phòng			Đã có sổ	20.981636	105.8273	Ngõ 99 Định Công Hạ, Phường Định Công, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
Bán nhà Bùi Xương Trạch, ngõ thông, gần ô tô, ngõ 3 gác phi, 2 thoáng	122868244	31 m²		6 tỷ		3 phòng			Đã có sổ	20.987259	105.81862	Phố Bùi Xương Trạch, Phường Khương Đình, Quận Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
BÁN NHÀ LÔ GÓC 3 THOÁNG 5T KD Ô TÔ TRÁNH TÂN MAI HOÀNG MAI MT5M14.2 TY	122868966	50 m²		14,2 tỷ		4 phòng			Đã có sổ	20.982143	105.847725	Phố Nguyễn Chính, Phường Tân Mai, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
Bán Căn 2N2VS full đồ sịn, giá chỉ 4.3 tỷ bao phí	122869280			4,3 tỷ		2 phòng			Sổ hồng riêng	21.01006	105.7404	Đại Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
