id	url	status	source_id	source_name	posted_date	due_date	updated_date
pr43164986	https://batdongsan.com.vn/nha-dat-ban-ha-noi/ban-nha-rieng-duong-van-cao-phuong-thuy-khue/ban-cap-4-tai-tay-ho-ha-noi-gia-sieu-hoi-14-7-ty-42-1m2-pr43164986	1	1	batdongsan.com.vn	2025-06-04	2025-07-04	2025-06-22
pr43151751	https://batdongsan.com.vn/nha-dat-ban-ha-noi/ban-nha-rieng-duong-nguyen-hong-phuong-lang-ha/ban-phan-lo-nga-tu-chi-thanh-huynh-thuc-khang-gia-chao-28-5-ty-thong-tin-that-100-pr43151751	1	1	batdongsan.com.vn	2025-06-13	2025-06-23	2025-06-22
pr43294620	https://batdongsan.com.vn/nha-dat-ban-ha-noi/ban-nha-rieng-duong-kim-dong-phuong-giap-bat/ban-tai-14-2-ty-51m2-hot-oto-do-cua-gan-pho-moi-o-luon-pr43294620	1	1	batdongsan.com.vn	2025-06-18	2025-06-28	2025-06-22
pr43300443	https://batdongsan.com.vn/nha-dat-ban-ha-noi/ban-nha-mat-pho-duong-mau-luong-phuong-kien-hung/gap-7-tang-thang-may-50-m-dv-phan-lo-o-to-kinh-doanh-van-phong-day-du-noi-that-15-38-ti-pr43300443	1	1	batdongsan.com.vn	2025-06-19	2025-06-29	2025-06-22
pr42246663	https://batdongsan.com.vn/nha-dat-ban-ha-noi/ban-nha-rieng-duong-xuan-phuong-phuong-phuong-canh/ban-chung-cu-mini-77m-7t-17pkk-oto-ngo-thong-thang-may-du-pccc-gpxd-dt-80tr-th-pr42246663	1	1	batdongsan.com.vn	2025-06-14	2025-06-24	2025-06-22
pr42668864	https://batdongsan.com.vn/nha-dat-ban-ha-noi/ban-nha-biet-thu-lien-ke-pho-phung-hung-1-phuong-phuc-la-prj-khu-do-thi-moi-xa-la/can-ban-gap-vip-nhat-kdt-xala-ha-dong-kinh-doanh-da-dang-mat-hang-sam-uat-ngay-dem-pr42668864	1	1	batdongsan.com.vn	2025-06-21	2025-07-01	2025-06-22
pr43113619	https://batdongsan.com.vn/nha-dat-ban-ha-noi/ban-can-ho-chung-cu-phuong-xuan-tao-prj-n01-t6-ngoai-giao-doan/ban-4pn2wc-142m2-bc-bac-truc-01-view-tay-tai-han-jardin-em-duc-pr43113619	1	1	batdongsan.com.vn	2025-05-29	2025-06-28	2025-06-22
pr43225430	https://batdongsan.com.vn/nha-dat-ban-ha-noi/ban-nha-rieng-pho-quan-nhan-phuong-nhan-chinh/ban-cho-thue-dong-tien-on-dinh-nga-tu-so-thanh-xuan-18-8-ty-pr43225430	1	1	batdongsan.com.vn	2025-06-11	2025-07-11	2025-06-22
pr43088610	https://batdongsan.com.vn/nha-dat-ban-ha-noi/ban-nha-mat-pho-duong-duong-van-be-phuong-vinh-tuy/cc-ban-dat-hau-huong-ho-86m2-phap-ly-sach-mien-moi-gioi-pr43088610	1	1	batdongsan.com.vn	2025-06-12	2025-06-27	2025-06-22
pr43284945	https://batdongsan.com.vn/nha-dat-ban-ha-noi/ban-dat-duong-uy-no-thi-tran-dong-anh-1/ban-lo-goc-2-mat-tien-dien-tich-63m2-vuong-van-mat-tien-hau-4-05-nhinh-8-ty-pr43284945	1	1	batdongsan.com.vn	2025-06-17	2025-06-27	2025-06-22
pr43218804	https://batdongsan.com.vn/nha-dat-ban-ha-noi/ban-can-ho-chung-cu-duong-lac-long-quan-phuong-phu-thuong-1-prj-heritage-west-lake/chu-nha-gui-ban-2n-93-7m2-tng-thuy-pr43218804	1	1	batdongsan.com.vn	2025-06-10	2025-06-25	2025-06-22
pr43236481	https://batdongsan.com.vn/nha-dat-ban-ha-noi/ban-nha-rieng-pho-trung-kinh-phuong-trung-hoa-4/cuc-dep-phan-lo-o-to-tranh-via-he-tuong-lai-dinh-cao-o-suong-kd-sam-uat-62m2-4t-pr43236481	1	1	batdongsan.com.vn	2025-06-12	2025-06-22	2025-06-22
pr43243721	https://batdongsan.com.vn/nha-dat-ban-ha-noi/ban-can-ho-chung-cu-phuong-xuan-dinh-prj-n01-t1-ngoai-giao-doan/ban-4pn-228m2-khu-san-so-ng-gia-20-ty-lh-pr43243721	1	1	batdongsan.com.vn	2025-06-12	2025-06-27	2025-06-22
pr43103021	https://batdongsan.com.vn/nha-dat-ban-ha-noi/ban-can-ho-chung-cu-phuong-phu-thuong-1-prj-khu-do-thi-nam-thang-long-ciputra/ban-goc-tang-cao-view-san-golf-toa-l345-154m2-du-gia-hap-dan-pr43103021	1	1	batdongsan.com.vn	2025-06-11	2025-06-21	2025-06-22
pr43309273	https://batdongsan.com.vn/nha-dat-ban-ha-noi/ban-nha-mat-pho-xa-trung-gia/ban-tai-soc-son-ha-noi-18-8-ty-156m2-hang-hiem-view-dep-pr43309273	1	1	batdongsan.com.vn	2025-06-20	2025-06-30	2025-06-22
pr43236727	https://batdongsan.com.vn/nha-dat-ban-ha-noi/ban-can-ho-chung-cu-duong-me-tri-phuong-my-dinh-1-prj-the-manor-ha-noi/ng-hiem-tai-9-6-ty-106m2-2pn-2wc-ban-noi-pr43236727	1	1	batdongsan.com.vn	2025-06-12	2025-06-22	2025-06-22
pr43139482	https://batdongsan.com.vn/nha-dat-ban-ha-noi/ban-nha-rieng-phuong-nghia-do-1/ban-nr-tai-vo-chi-cong-7-98-ty-54m2-6pn-3wc-chinh-chu-bao-dep-pr43139482	1	1	batdongsan.com.vn	2025-06-01	2025-07-01	2025-06-22
pr42524586	https://batdongsan.com.vn/nha-dat-ban-ha-noi/ban-nha-rieng-duong-le-trong-tan-phuong-khuong-mai/pho-trongh-thanh-xuan-63mx7t-o-to-thang-may-sat-pho-moi-o-luon-pr42524586	1	1	batdongsan.com.vn	2025-06-13	2025-06-23	2025-06-22
pr43295808	https://batdongsan.com.vn/nha-dat-ban-ha-noi/ban-nha-rieng-duong-kim-giang-phuong-dai-kim/ccmn-hoang-mai-mat-ngo-thong-o-to-vao-full-noi-that-pr43295808	1	1	batdongsan.com.vn	2025-06-18	2025-06-28	2025-06-22
pr43293528	https://batdongsan.com.vn/nha-dat-ban-ha-noi/ban-nha-rieng-duong-hau-duong-xa-kim-chung/ban-moi-xay-thang-may-4-tang-truc-chinh-chung-pr43293528	1	1	batdongsan.com.vn	2025-06-18	2025-06-28	2025-06-22
pr43193063	https://batdongsan.com.vn/nha-dat-ban-ha-noi/ban-nha-rieng-duong-giai-phong-phuong-thinh-liet/ban-ngo-362-45m2-5-tang-cach-o-to-50m-dan-xay-chac-chan-gia-7-4-ty-pr43193063	1	1	batdongsan.com.vn	2025-06-11	2025-06-21	2025-06-22
pr43246280	https://batdongsan.com.vn/nha-dat-ban-ha-noi/ban-nha-rieng-duong-truong-chinh-phuong-phuong-mai/-chu-ban-lo-goc-ba-gac-tranh-ngo-thong-2-thoang-dan-xay-66m2-5t-pr43246280	1	1	batdongsan.com.vn	2025-06-13	2025-06-23	2025-06-22
pr43305537	https://batdongsan.com.vn/nha-dat-ban-ha-noi/ban-nha-biet-thu-lien-ke-duong-tan-mai-phuong-hoang-van-thu-4-prj-louis-city-hoang-mai/chinh-chu-ban-can-xe-khe-1-259-mat-17-5m-huong-dong-3-mat-thoang-gia-220tr-m2-pr43305537	1	1	batdongsan.com.vn	2025-06-19	2025-06-29	2025-06-22
pr43226897	https://batdongsan.com.vn/nha-dat-ban-ha-noi/ban-nha-rieng-duong-trich-sai-phuong-thuy-khue/ban-nhaf-30m2-gia-cuc-chat-7-8-ty-tai-tay-ho-ha-noi-pr43226897	1	1	batdongsan.com.vn	2025-06-11	2025-06-21	2025-06-22
pr43303661	https://batdongsan.com.vn/nha-dat-ban-ha-noi/ban-dat-duong-yen-lung-xa-an-khanh-4/ban-tai-9-3-ty-57m2-hoai-duc-ha-noi-giap-dai-lo-thang-long-pr43303661	1	1	batdongsan.com.vn	2025-06-19	2025-06-29	2025-06-22
pr43236608	https://batdongsan.com.vn/nha-dat-ban-ha-noi/ban-nha-rieng-duong-thanh-nhan-phuong-bach-khoa/chung-cu-mini-11-phong-xay-moi-khu-vuc-dai-hoc-kinh-te-xay-dung-pr43236608	1	1	batdongsan.com.vn	2025-06-12	2025-07-12	2025-06-22
pr43125752	https://batdongsan.com.vn/nha-dat-ban-ha-noi/ban-dat-xa-van-noi/100cc-can-ban-gap-manh-sieu-dep-vi-tri-dac-dia-dong-anh-hn-dt-100m2-gia-11-7ty-vnd-pr43125752	1	1	batdongsan.com.vn	2025-06-16	2025-06-26	2025-06-22
pr42703218	https://batdongsan.com.vn/nha-dat-ban-ha-noi/ban-nha-rieng-duong-minh-khai-phuong-vinh-tuy/ban-nh-chu-tinh-tinh-phong-khoang-ban-chuyen-doi-can-trieu-do-sieu-dep-doi-dien-times-pr42703218	1	1	batdongsan.com.vn	2025-06-14	2025-06-24	2025-06-22
pr43162280	https://batdongsan.com.vn/nha-dat-ban-ha-noi/ban-can-ho-chung-cu-phuong-xuan-tao-prj-n01-t3-ngoai-giao-doan/ban-nhanh-128m2-3pn-2wc-co-ban-pr43162280	1	1	batdongsan.com.vn	2025-06-16	2025-06-26	2025-06-22
pr43319378	https://batdongsan.com.vn/nha-dat-ban-ha-noi/ban-can-ho-chung-cu-mini-pho-phao-dai-lang-phuong-lang-thuong/ccmn-80m2-7-tang-22-phong-dong-da-dong-tien-1-5-ty-nam-gia-24-799-ty-co-tl-pr43319378	1	1	batdongsan.com.vn	2025-06-21	2025-07-01	2025-06-22
pr41446823	https://batdongsan.com.vn/nha-dat-ban-ha-noi/ban-dat-nen-du-an-duong-tan-mai-phuong-hoang-van-thu-4-prj-khu-di-dan-den-lu-iii/chinh-chu-can-ban-gap-doi-dien-ho-pr41446823	1	1	batdongsan.com.vn	2025-06-18	2025-06-28	2025-06-22
pr42535954	https://batdongsan.com.vn/nha-dat-ban-ha-noi/ban-dat-duong-dao-nguyen-thi-tran-trau-quy/ban-65m2-gia-lam-o-to-h-co-14-phong-tro-pr42535954	1	1	batdongsan.com.vn	2025-06-17	2025-06-27	2025-06-22
pr43290867	https://batdongsan.com.vn/nha-dat-ban-ha-noi/ban-can-ho-chung-cu-duong-tran-duy-hung-phuong-trung-hoa-4-prj-eurowindow-multi-complex/-gia-that-ban-2n2wc-86m2-gia-7-8-ty-full-noi-that-moi-eurowindow-pr43290867	1	1	batdongsan.com.vn	2025-06-18	2025-06-28	2025-06-22
pr42402915	https://batdongsan.com.vn/nha-dat-ban-ha-noi/ban-dat-duong-dong-du-1-xa-bat-trang-1/siueeu-pham-viu-ho-kinh-doanh-dieu-hoa-60m-mat-tien-5m-gia-8-25ty-pr42402915	1	1	batdongsan.com.vn	2025-06-19	2025-06-29	2025-06-22
