title	url_id	area	width	price	direction	number_of_bedrooms	number_of_toilets	furniture	legal	lat	lon	address	district	province
CHUNG CƯ CT6 XA LA HÀ ĐÔNG, 76M,, GIÁ 3,75 TỶ	125871985	0.0	0.0	3.75	0000	2	0		0	20.962357	105.76505	ĐƯỜNG 70, Phường Phú La, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
Phân lô, ô tô tránh, vỉa hè, Yên Nghĩa, 55m2, 3 tầng.	125872199	53.0	0.0	11.3	0000	4	0		2	20.945686	105.73914	Đường Yên Nghĩa, Phường Yên Nghĩa, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
ĐẠI TỪ- KD –50m²x5 Tầng –6 Phòng Ngủ –Gần Hồ Điều Hòa- Gần Oto 6xxtỷ	125871997	51.0	0.0	6.9	0000	6	5		2	20.971682	105.83764	Phố Đại Từ, Phường Đại Kim, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
Ô tô 4 chỗ đỗ cửa Minh Khai, ngõ thông, lô góc nhà mới đẹp 32m.	125872292	32.0	0.0	6.65	0000	4	0		2	20.99809	105.86771	Phố Minh Khai, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
BÁN ĐẤT TẶNG NHÀ KIM GIANG GẦN Ô TÔ GIÁ CỰC TỐT DIỆN TÍCH: 69m2	125872095	69.0	4.0	11.5	0000	0	0		2	20.9707	105.82437	Đường Kim Giang, Phường Thanh Trì, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
Bán đất, tặng nhà, giá đầu tư, làng cổ Đông Ngạc : 49,2m2 * 2 tầng.	125872261	49.2	0.0	6.9	0000	2	2		2	21.092258	105.78173	Đường Đông Ngạc, Phường Đông Ngạc, Quận Bắc Từ Liêm, Hà Nội	Bắc Từ Liêm	Hà Nội
NHÀ CẤP 4 QUANG TRUNG TỔ 1 YÊN NGĨA HÀ ĐÔNG, 32M, MT5M, GIÁ 3,8 TỶ	125872255	32.0	5.0	3.8	0000	1	0		2	20.953777	105.75357	ĐƯỜNG QUANG TRUNG, Phường Yên Nghĩa, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
BÁN NHÀ MẶT PHỐ VỈA HÈ OTO ,LÔ GÓC THANG MÁY KINH DOANH NHỈNH 27 TỶ	125872288	62.0	0.0	27.5	0000	6	0	Nội thất cao cấp	2	21.029188	105.777016	Phố Nguyễn Hoàng, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
🏠 Trương Định – 39m² x 6 Tầng – Mặt Ngõ Thông – Kinh Doanh – 7,5 Tỷ	125872422	39.0	0.0	7.5	0000	3	4		2	20.994463	105.84974	Đường Trương Định, Phường Trương Định, Quận Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
Bán nhà Phố Yên Lộ Yên Nghĩa Hà Đông,gần ĐH Phenika, ô tô vào nhà	125872734	40.0	4.5	7.55	0000	5	0		2	20.959333	105.7319	Phố Yên Lộ, Phường Yên Nghĩa, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
Nhà Phân Lô 4 Tầng, TT Hoài Đức, Kinh Doanh, Ô Tô Tránh	125872560	42.3	0.0	7.5	0000	3	3		2	21.068562	105.71018	TT Trạm Trôi, Hoài Đức, Hà Nội, Tuyến Số 1, Thị trấn Trạm Trôi, Huyện Hoài Đức, Hà Nội	Hoài Đức	Hà Nội
40m chỉ 5.2 tỷ nhà Kiến Hưng Hà đông gần phố Xala Hà Cầu, Phúc La	125872360	40.0	4.0	5.2	0000	3	0		2	20.952806	105.785	Bà Triệu, Phường Kiến Hưng, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
ĐẤT ĐẠI MỖ NAM TỪ LIÊM, 58M, MT6,3M, GIÁ 7,2 TỶ	125872661	58.0	6.3	7.2	0000	0	0		2	20.987251	105.76695	ĐƯỜNG ĐẠI MỖ, Phường Đại Mỗ, Quận Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
TOÀN CCMN LÔ GÓC, 20 PHÒNG FULL NỘI THẤT-TRUNG TÂM NAM TỪ LIÊM.	125872437	0.0	0.0	16.0	0000	0	0		2	21.0109	105.76548	Phố Phú Đô, Phường Phú Đô, Quận Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
NHÀ 35.2M2 X 5T, PHỐ VĨNH HƯNG, HOÀNG MAI	125872935	36.0	0.0	7.95	0000	3	0		2	20.985758	105.87603	Phố Vĩnh Hưng, Phường Vĩnh Hưng, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
BỒ ĐỀ - BÁN 32M² - 5 TẦNG - NHÀ DÂN XÂY MỚI TINH -  7 ,5TỶ	125872766	32.0	0.0	7.0	0000	3	0		2	21.038284	105.86854	Đường Lâm Du, Phường Bồ Đề, Quận Long Biên, Hà Nội	Long Biên	Hà Nội
Bán Gấp nhà Ngõ nông gần phố Hoàng Mai 5 tầng trước nhà 3m chỉ 5.3 tỷ	125872804	30.0	0.0	5.3	0000	6	0		2	20.983633	105.86334	Đường Hoàng Mai, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
Bán đất phân lô, ô tô tránh khu Quân đội 918- gần TTTM Aeon Long Biên	125872966	35.0	34.0	7.3	0000	0	0		2	21.0319	105.90035	Phố Đàm Quang Trung, Phường Phúc Đồng, Quận Long Biên, Hà Nội	Long Biên	Hà Nội
Bán nhà phố ĐẠI TỪ,ĐẠI KIM,HOÀNG MAI,35m,5 tầng,3 ngủ,7,3 tỷ view đẹp	125873046	35.0	0.0	7.3	0000	3	4		2	20.971682	105.83764	Phố Đại Từ, Phường Đại Kim, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
Nhỉnh 2 tỷ có nhà 4 tầng - lô góc - không quy hoạch - cạnh Timescity.	125872989	14.0	0.0	2.08	0000	2	0		-1	20.99671	105.8739	Phố Dương Văn Bé, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
🏡 NHÀ ĐẸP CHỈ NHỈNH 3 TỶ–Ô TÔ ĐỖ CỬA–MẶT TIỀN 6M–GẦN ĐÔ NGHĨA, HÀ ĐÔNG	125873042	46.0	0.0	3.3	0000	3	0		2	20.96579	105.70871	Đại Thành, Xã Đại Thành, Huyện Quốc Oai, Hà Nội	Quốc Oai	Hà Nội
TÂY MỖ-GARA Ô TÔ-NGÕ THÔNG-SÁT ĐƯỜNG LỚN MỞ RỘNG-TƯƠNG LAI	125873330	42.0	0.0	6.5	0000	5	0		2	21.018593	105.74433	Phố Miêu Nha, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
Bán nhà Lô góc Phan Đình Giót Hà Đông,ngõ nông,100m ra ga tàu điện	125872995	56.0	3.5	5.8	0000	4	0		2	20.96647	105.76545	Phố Phan Đình Giót, Phường La Khê, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
Phố Trương Định, ngõ thông, nông, 20m ô tô qua lại, 47m2, nhỉnh 7 tỷ	125873278	47.0	0.0	7.68	0000	4	0		2	20.981169	105.84528	Đường Trương Định, Phường Thịnh Liệt, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
CHỦ NHÀ NỢ BANHK NÊN CẦN BÁN GẤP CĂN HỘ N04B -LANDMARK - GIÁ HỢP LÝ	125873360	0.0	0.0	12.0	0000	3	0		2	21.06948	105.80234	Lô đất N04A, Xuân Tảo, Phường Xuân Tảo, Quận Bắc Từ Liêm, Hà Nội	Bắc Từ Liêm	Hà Nội
NHÀ ĐẸP HÀ TRÌ - 5 TẦNG XÂY MỚI ĐỦ NỘI THẤT - GẦN MẶT PHỐ - CHỈ 7,x TỶ	125873051	30.0	0.0	7.0	0000	3	0		2	20.96515	105.778885	Phố Hà Trì, Phường Hà Cầu, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
NGÕ NÔNG, GẦN PHỐ - NHÀ 2 TẦNG 1 LỬNG, DÂN XÂY tại Giáp Bát, Hoàng Mai	125873368	20.0	0.0	3.68	0000	2	0		2	20.983585	105.84384	Đường Giáp Bát, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
NHÀ ĐẸP DƯƠNG VĂN BÉ HAI BÀ TRƯNG 33M 5 TẦNG GIÁ 7.95 TỶ	125873461	33.0	0.0	7.95	0000	3	0		2	20.99671	105.8739	Phố Dương Văn Bé, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
Cực Phẩm !Nhà Phố Hoàng Văn Thái - Phân Lô OTO Chạy Quanh Nhà Giá11tỷ	125873345	49.0	0.0	11.0	0000	4	0		2	20.996965	105.82462	Phố Hoàng Văn Thái, Phường Khương Mai, Quận Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
Bán nhanh, căn hộ 58m2 tk 2pn tại khu đô thị Xa La, sổ đỏ, full NT đẹp	125873528	0.0	0.0	2.65	0000	2	0		2	20.96862	105.78778	Phùng Hưng, Phường Phúc La, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
Bán nhà Trần Đại Nghĩa 40m 5 tầng ô tô 10 tỷ	125873513	40.0	0.0	10.0	0000	3	0		2	20.994028	105.844894	Ngõ 363 Trần Đại Nghĩa, Phường Trương Định, Quận Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
🌟CCMN PHÚ ĐÔ – 8T THANG MÁY - DOANH THU 1.2 TỶ/N – 75M MT 5M - 18,5 TỶ	125873590	0.0	0.0	18.5	0000	0	0		2	21.00882	105.76593	Phố Phú Đô, Phường Phú Đô, Quận Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
Bán Gấp căn Góc tầng đẹp tòa Nam Xa La 84m2. Full Nt. Giá chỉ 3 tỷ.	125873606	0.0	0.0	3.0	0000	2	0		1	20.96162	105.79369	Phúc La, Phường Phúc La, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
Bán Nhanh căn hộ tầng thấp tòa CT4 Xa la 54m, Full NT giá chỉ 2,18 tỷ	125873860	0.0	0.0	2.18	0000	1	0		1	20.96862	105.78778	Phùng Hưng, Phường Phúc La, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
BÁN CĂN HỘ CHUNG CƯ 27 HUỲNH THÚC KHÁNG ĐỐNG ĐA 123M 3N Chỉ 9.55 TỶ	125873886	0.0	0.0	9.55	0000	3	0		2	21.01957	105.80952	27, Huỳnh Thúc Kháng, Phường Láng Hạ, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
CẦU GIẤY-Ô TÔ ĐỖ CỬA-MẶT NGÕ THÔNG KINH DOANH-LÔ GÓC 3 THOÁNG	125873775	47.0	0.0	12.9	0000	5	0		2	21.037312	105.806145	Phố Quan Hoa, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
bán liền kề văn phú	125873965	68.0	0.0	19.5	0000	6	0		2	20.979868	105.74392	Văn Phú, Phường Dương Nội, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
Chung cư mini Mễ Trì Hạ dòng tiền siêu khủng 100m 8 tầng mt4.6 25 tỷ	125873836	100.0	4.6	25.0	0000	3	0		2	21.014868	105.77815	Đường Mễ Trì, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
Bán căn hộ chung cư Vũ Phạm Hàm 90m2 có 3PN - 2WC nhà đẹp, căn góc	125873933	0.0	0.0	7.0	0000	3	0		2	21.018375	105.79886	Phố Vũ Phạm Hàm, Phường Yên Hoà, Quận Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Nhà hiếm An Thọ, hơn 4 tỷ có nhà 2 tầng DT gần 40 mét, MT gần 5 mét	125873967	34.0	0.0	4.15	0000	2	0		2	21.01078	105.72049	An Khánh, Xã An Khánh, Huyện Hoài Đức, Hà Nội	Hoài Đức	Hà Nội
BÁN ĐẤT TẶNG NHÀ, PHỐ VĨNH HƯNG, HOANG MAI	125874061	42.0	0.0	9.2	0000	1	0		2	20.985758	105.87603	Phố Vĩnh Hưng, Phường Vĩnh Hưng, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
MỄ TRÌ - 6 TẦNG - GẦN PHỐ - TIỆN ÍCH - NHÀ DÂN XÂY CHẮC CHẮN	125874030	30.0	0.0	6.3	0000	3	0		2	21.012678	105.7754	Đường Mễ Trì, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
Bán Gấp căn hộ đầu hồi tòa Ct8 CC Đại Thanh, Sổ đỏ,2pn,2vs giá 2,7x tỷ	125873981	0.0	0.0	2.75	0000	2	0		2	20.95817	105.80593	Phan Trọng Tuệ, Xã Tả Thanh Oai, Huyện Thanh Trì, Hà Nội	Thanh Trì	Hà Nội
Nhà mới, full đồ, khu phố sầm uất, dân trí cao : 43m2 * 6 tầng.	125874052	43.0	0.0	6.9	0000	4	5		2	21.091917	105.785	Văn Hội, Phường Đông Ngạc, Quận Bắc Từ Liêm, Hà Nội	Bắc Từ Liêm	Hà Nội
‼️BÁN GẤP siêu phẩm gần ĐH Công Nghiệp	125874110	42.0	0.0	5.25	0000	4	3		2	21.046959	105.70871	Đại Tự, Xã Kim Chung, Huyện Hoài Đức, Hà Nội	Hoài Đức	Hà Nội
Bán chung cư 89 Phùng Hưng CĂN GÓC 92m2, 3 ngủ,  2 vs, nhà đẹp thoáng.	125874223	0.0	0.0	3.8	0000	3	0		2	20.96862	105.78778	Phùng Hưng, Phường Phúc La, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
chính chủ bán nhà như ảnh	125874179	35.0	0.0	3.8	0000	3	0		2	20.933203	105.80848	Tả Thanh Oai , Xã Tả Thanh Oai, Huyện Thanh Trì, Hà Nội	Thanh Trì	Hà Nội
Nhà Thang Máy Phố Quan Nhân 30m 5 tầng Giá 7.9 tỷ	125874191	30.0	0.0	7.9	0000	4	0		2	21.008104	105.81288	Phố Quan Nhân, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
Siêu phẩm Cự Lộc  35m2 - 5T, mới đẹp, ngõ nông gần ô tô, giá 6.5 tỷ	125874316	35.0	0.0	6.5	0000	3	0		2	21.003271	105.81166	Phố Cự Lộc, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
NHÀ ĐẸP THỊNH HÀO _ NGÕ THÔNG_ 5,55 TỶ	125874352	20.0	0.0	5.55	0000	3	0		2	21.022928	105.83127	Ngõ Thịnh Hào 2, Phường Hàng Bột, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
Bán 2N full đồ sẵn sổ nội thất luxury	125874306	0.0	0.0	3.86	0000	2	0		2	21.01006	105.7404	Đại Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
Lô đất hiếm tại An Thượng, hơn 5x triệu/m, diện tích 95 mét, có sổ đỏ	125874344	95.0	0.0	5.6	0000	0	0		2	20.98997	105.70738	An Thượng, Xã An Thượng, Huyện Hoài Đức, Hà Nội	Hoài Đức	Hà Nội
Bán chung cư 89 Phùng Hưng 75m2, 2 ngủ,  2 vs chỉ 3.1 tỷ	125874371	0.0	0.0	3.1	0000	2	0		2	20.96862	105.78778	Phùng Hưng, Phường Phúc La, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
NHÀ 3T*42M2 SÁT Q.LỘ 6-CÁCH BẾN XE YN 10P-NGÕ RỘNG THOÁNG- GIÁ 2,85 TỶ	125874402	42.0	0.0	2.85	0000	3	0		2	20.924658	105.71458	Quốc lộ 6, Thị trấn Chúc Sơn, Huyện Chương Mỹ, Hà Nội	Chương Mỹ	Hà Nội
Bán căn hộ 1N+ Imperia full gỗ view thoáng	125874489	0.0	0.0	3.4	0000	1	0		2	21.01006	105.7404	Đại Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
THANH XUÂN - GARA Ô TÔ - 7 TẦNG THANG MÁY - KINH DOANH - 1 NHÀ RA PHỐ	125874494	40.0	0.0	10.0	0000	4	0		2	20.996717	105.827126	Phố Nguyễn Ngọc Nại, Phường Khương Mai, Quận Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
căn góc cực đẹp	125874469	42.0	0.0	12.3	0000	2	0		2	20.972412	105.76153	Ngô Quyền, Phường La Khê, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
Bán  căn hộ đầu hồi tòa CT10, Đại Thanh, 2pn,2vs, Sổ đỏ, giá 2,5x tỷ	125874525	0.0	0.0	2.56	0000	2	0		2	20.95817	105.80593	Phan Trọng Tuệ, Xã Tả Thanh Oai, Huyện Thanh Trì, Hà Nội	Thanh Trì	Hà Nội
SIÊU RẺ! Trường Chinh, vị trí thoáng đẹp, sân riêng, 50m2, 5T, 7.7 tỷ	125874763	50.0	0.0	7.7	0000	4	0		2	21.003036	105.82093	Đường Trường Chinh, Phường Ngã Tư Sở, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
SIÊU PHẨM ĐÀO TẤN - NGÕ THÔNG - KINH DOANH ỔN ĐỊNH - VỊ TRÍ ĐẸP	125874638	43.0	0.0	9.5	0000	3	0		2	21.030432	105.81622	Phố Đào Tấn, Phường Ngọc Khánh, Quận Ba Đình, Hà Nội	Ba Đình	Hà Nội
Phố Lê Thanh Nghị nhà đẹp ở ngay lô góc 3 thoáng ngõ thông gần phố	125874528	43.0	0.0	10.8	0000	6	0		2	21.00315	105.850845	Phố Lê Thanh Nghị, Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
Bán nhà riêng Trần Đại Nghĩa oto đỗ cửa nhà mới full nội thất 3 ngủ	125874915	41.0	0.0	9.8	0000	3	0		2	20.996761	105.84327	Trần Đại nghĩa, Phường Đồng Tâm, Quận Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
